CourseCode,ProfessorName,NumberAPlus,NumberA,NumberAMinus,NumberBPlus,NumberB,NumberBMinus,NumberCPlus,NumberC,NumberCMinus,NumberDPlus,NumberD,NumberDMinus,NumberF,NumberW
ACCY201,"Harris, Matthew C",0,6,4,5,2,5,4,1,1,0,0,0,1,1
ACCY201,"Cantieri, Kristen E",8,3,4,3,4,3,2,2,1,0,1,0,1,0
ACCY201,"Dieckman, Carissa M",2,6,3,2,2,4,3,5,0,0,0,0,3,0
ACCY201,"Ditman, Stephen M",5,5,5,4,2,1,3,1,2,0,0,0,1,0
ACCY201,"Cantieri, Kristen E",4,6,3,5,2,5,1,0,0,0,1,0,0,0
ACCY201,"Dieckman, Carissa M",3,5,4,2,4,8,4,0,2,0,0,0,1,0
ACCY201,"Ditman, Stephen M",2,7,4,3,7,2,0,2,0,0,0,0,1,0
ACCY201,"Nagle, Amy E",3,1,5,3,4,6,3,1,2,0,1,0,2,0
ACCY201,"Schwarzhaupt, Michael C",3,6,2,4,4,4,2,0,2,0,1,0,3,0
ACCY201,"Rallo, Tyler M",4,5,2,2,2,2,2,4,2,0,0,0,0,3
ACCY201,"Wojnarowski, Michelle L",2,2,6,4,3,4,2,3,2,0,0,0,2,1
ACCY201,"Nagle, Amy E",7,5,4,4,6,2,1,1,1,0,1,0,0,0
ACCY201,"Rallo, Tyler M",1,3,5,7,3,5,0,3,0,0,0,0,1,1
ACCY201,"Shannon, Ryan P",5,4,1,3,1,7,1,0,3,0,2,0,0,1
ACCY201,"Schwarzhaupt, Michael C",1,7,4,3,2,6,2,2,2,0,1,0,1,0
ACCY201,"Shannon, Ryan P",4,5,5,4,5,6,0,3,0,0,0,0,2,0
ACCY201,"Wojnarowski, Michelle L",4,5,1,2,2,8,1,1,1,0,1,0,1,0
ACCY202,"Shanahan, Michael J",4,11,2,10,7,0,5,1,0,0,0,0,0,0
ACCY202,"Grembowski, Tessa V",7,8,1,5,6,1,1,4,1,0,0,0,3,0
ACCY202,"Grembowski, Tessa V",12,16,2,4,4,0,0,0,0,0,0,0,0,2
ACCY202,"Stieren, Brandon K",6,7,0,9,7,2,1,7,0,0,0,0,0,0
ACCY202,"Stieren, Brandon K",5,11,2,9,8,3,2,3,1,0,1,0,0,0
ACCY301,"Finnegan, Thomas",1,8,10,8,4,5,1,1,0,0,0,0,0,0
ACCY301,"Finnegan, Thomas",1,4,6,12,10,5,1,0,0,0,0,0,0,0
ACCY301,"Finnegan, Thomas",0,2,3,16,9,5,1,2,0,0,0,0,0,0
ACCY301,"Wang, Zhiguang",1,7,8,6,9,2,1,0,0,0,0,0,0,0
ACCY301,"Wang, Zhiguang",2,8,4,9,5,6,0,1,0,0,0,0,0,0
ACCY301,"Sougiannis, Theodore",1,1,9,6,7,6,4,0,0,0,0,0,0,0
ACCY301,"Wang, Zhiguang",1,5,5,6,6,2,1,2,2,0,0,0,1,0
ACCY301,"Sougiannis, Theodore",0,3,6,11,11,6,1,1,0,0,0,0,0,0
ACCY302,"Autrey, Romana L",1,7,6,6,11,3,1,2,0,0,0,0,1,0
ACCY302,"Autrey, Romana L",0,9,9,7,5,2,2,1,0,0,0,0,0,1
ACCY302,"Garza, Brent A",1,5,5,10,7,1,2,0,0,0,0,0,0,1
ACCY302,"Autrey, Romana L",0,8,9,5,7,6,1,2,0,0,0,0,0,0
ACCY302,"Chen, Xiaoling",0,4,8,8,9,5,1,0,0,0,0,0,0,1
ACCY302,"Chen, Xiaoling",0,5,9,10,9,5,0,0,0,0,0,0,0,0
ACCY302,"Chen, Xiaoling",2,3,6,10,12,6,0,0,0,0,0,0,0,0
ACCY303,"Li, Wei",1,6,9,14,4,1,1,1,0,1,1,2,1,1
ACCY303,"Li, Wei",2,11,14,11,1,0,1,2,0,0,0,1,0,0
ACCY303,"Brown, Timothy J",1,14,7,7,10,0,3,2,0,0,0,0,0,0
ACCY303,"Brown, Timothy J",3,13,8,3,11,3,2,1,0,0,0,0,0,0
ACCY303,"Brown, Timothy J",3,5,11,5,7,3,4,4,0,0,1,0,0,0
ACCY304,"Koo, Seung Hyun",1,9,3,2,5,2,0,2,0,0,1,1,0,0
ACCY304,"Koo, Seung Hyun",1,11,2,8,4,1,1,1,0,1,0,1,0,0
ACCY304,"Koo, Seung Hyun",1,4,7,12,3,2,1,0,2,0,0,0,0,1
ACCY304,"Wang, Wei",0,4,10,10,5,0,1,0,0,1,0,0,1,0
ACCY304,"Wang, Wei",0,9,8,8,4,2,1,1,0,0,1,0,0,0
ACCY304,"Wang, Wei",0,3,9,10,9,1,1,1,0,0,0,0,0,0
ACCY304,"Estep, Cassandra R",0,4,8,12,6,4,0,0,0,0,0,0,0,0
ACCY312,"Bauer, Andrew M",1,9,7,7,7,4,1,0,0,0,2,0,0,0
ACCY312,"Bauer, Andrew M",1,9,8,8,5,3,1,3,1,0,0,0,0,0
ACCY312,"Snyder, R William",2,10,6,8,4,0,2,2,1,0,0,0,0,0
ACCY312,"Donohoe, Michael P",1,2,4,11,5,1,1,1,0,2,0,1,0,0
ACCY312,"Donohoe, Michael P",3,7,11,7,2,1,0,1,1,0,0,0,1,0
ACCY312,"Donohoe, Michael P",2,10,6,14,3,0,1,0,1,1,0,1,0,0
ACCY405,"Thompson, Anne M",0,2,8,8,6,4,2,0,0,0,0,0,0,0
ACCY405,"Thompson, Anne M",0,2,13,4,7,1,0,0,0,0,0,0,0,0
ACCY405,"Bauer, Timothy D",0,3,9,10,6,1,0,0,0,0,0,0,0,0
ACCY405,"Bauer, Timothy D",1,3,6,10,3,3,2,1,0,0,0,0,0,0
ACCY405,"Thompson, Anne M",0,1,10,4,4,2,2,0,1,0,0,0,0,0
ACCY410,"Steward, Cynthia G",7,1,5,6,2,6,1,3,0,1,0,0,0,0
ACCY410,"Steward, Cynthia G",3,3,2,3,4,7,2,1,0,0,0,0,0,0
ACCY410,"Kustanovich, Michael",1,9,10,5,4,5,3,0,0,0,0,0,0,0
ACCY410,"Kustanovich, Michael",0,10,7,4,7,4,1,1,0,0,1,0,0,0
ACCY410,"Kustanovich, Michael",1,9,4,4,4,5,0,1,0,0,1,0,0,0
ACCY415,"Ciconte, William",0,6,4,6,4,6,3,1,0,0,0,0,0,1
ACCY415,"Ciconte, William",0,4,8,5,2,2,1,1,0,0,0,0,0,0
ACCY415,"Ciconte, William",0,4,6,11,2,8,1,2,0,0,0,0,0,0
ACCY451,"Bodtke, James E",0,4,7,4,7,1,0,0,0,0,0,0,0,0
ACCY500,"Davis, Gregory L",0,5,12,22,17,3,2,1,0,0,0,0,0,0
ACCY500,"Sandretto, Michael J",4,31,30,2,0,0,0,0,0,0,0,0,0,0
ACCY500,"Davis, Gregory L",0,10,11,5,4,3,2,1,0,0,0,0,0,0
ACCY502,"Schwartz, Rachel",4,16,6,3,4,0,0,0,0,0,0,0,0,0
ACCY502,"Schwartz, Rachel",5,14,5,4,4,0,0,0,0,0,0,0,0,0
ACCY502,"Schwartz, Rachel",2,11,4,11,6,1,2,0,0,0,1,0,0,0
ACCY503,"Fan, Qintao",3,8,9,2,7,4,0,0,0,0,0,0,0,0
ACCY503,"Fan, Qintao",1,11,11,7,1,3,0,0,0,0,0,0,0,0
ACCY504,"Chatterton, Angel",0,9,17,6,2,3,0,0,0,0,0,0,0,0
ACCY504,"Chatterton, Angel",0,9,12,9,8,1,0,1,0,0,0,0,0,0
ACCY504,"Chatterton, Angel",0,3,8,8,9,3,1,1,0,0,0,0,0,0
ACCY505,"Cox, Sharon P",1,12,13,11,3,0,0,0,0,0,0,0,0,0
ACCY505,"Cox, Sharon P",3,13,13,9,2,0,0,0,0,0,0,0,0,0
ACCY505,"Cox, Sharon P",2,6,11,9,6,2,0,0,0,0,1,0,0,0
ACCY505,"Cox, Sharon P",1,6,10,6,5,2,0,0,0,0,0,0,0,0
ACCY510,"Hepp, John",2,16,9,4,5,3,0,0,0,0,0,0,0,0
ACCY510,"Steward, Cynthia G",1,10,18,5,3,0,1,0,0,0,0,0,0,0
ACCY510,"Steward, Cynthia G",0,6,22,8,5,0,0,0,0,0,0,0,0,0
ACCY510,"Hepp, John",6,17,7,3,4,1,0,0,0,0,0,0,0,0
ACCY511,"Abdel-Khalik, Ahmed R",0,5,11,12,4,2,0,0,0,0,0,0,0,0
ACCY511,"Abdel-Khalik, Ahmed R",0,3,9,8,4,0,0,0,0,0,0,0,0,0
ACCY512,"Wu, Martin G",4,13,10,11,3,3,0,0,0,0,0,0,0,0
ACCY512,"Wu, Martin G",3,18,6,5,6,5,0,1,0,0,0,0,0,0
ACCY512,"Wu, Martin G",8,10,5,8,4,6,0,0,0,0,0,0,0,0
ACCY512,"Hecht, Gary W",0,11,12,10,6,3,0,1,0,0,0,0,0,0
ACCY512,"Wu, Martin G",9,19,3,7,6,0,0,0,0,0,0,0,0,0
ACCY512,"Hecht, Gary W",0,15,11,12,5,2,0,0,0,0,0,0,0,0
ACCY515,"Hobson, Jessen L",0,18,5,6,4,1,0,0,0,0,0,0,0,0
ACCY515,"Hobson, Jessen L",0,7,9,12,7,4,0,0,0,0,0,0,0,0
ACCY515,"Hobson, Jessen L",0,6,9,13,6,2,0,0,1,0,0,0,0,0
ACCY515,"Chatterton, Angel",0,0,2,6,9,3,1,0,0,0,0,0,0,0
ACCY517,"Ibrahim, Adel Nematallah",0,9,12,7,6,2,1,1,0,0,0,0,0,0
ACCY517,"Ibrahim, Adel Nematallah",0,10,5,8,6,9,0,1,0,0,0,0,0,1
ACCY517,"Ibrahim, Adel Nematallah",0,11,5,11,4,4,2,1,0,0,0,0,0,0
ACCY551,"Sternburg, Thomas",0,7,3,8,1,2,0,0,0,0,0,0,0,0
ACCY552,"Selin, Dmitry",5,4,4,4,5,2,0,0,0,0,0,0,0,0
ACCY554,"Engle, Howard S",3,5,4,5,7,0,0,0,0,0,0,0,0,0
ACCY556,"Chorvat, Elizabeth A",0,4,6,9,2,0,0,0,0,0,0,0,0,0
ACCY558,"Whitlock, Brian T",3,14,4,2,1,0,0,0,0,0,0,0,0,0
ACE100,"Gundersen, Lisa C",0,2,0,3,6,3,5,4,0,1,0,2,0,0
ACE100,"Gundersen, Lisa C",0,4,2,2,8,2,3,3,1,1,0,1,1,0
ACE100,"Gundersen, Lisa C",0,0,2,1,5,0,5,3,0,2,3,1,4,0
ACE100,"Gundersen, Lisa C",3,3,2,1,1,2,1,2,2,2,2,1,1,0
ACE100,"Gundersen, Lisa C",1,1,5,1,6,5,1,2,2,1,1,2,1,0
ACE100,"Gundersen, Lisa C",0,1,8,3,5,2,2,1,2,1,1,1,0,0
ACE100,"Gundersen, Lisa C",0,1,1,2,5,3,2,3,1,0,1,2,0,1
ACE161,"Rogalla, Valerie",0,19,0,0,2,0,0,1,0,0,0,0,1,0
ACE161,"Lo, Alexander C",0,14,0,0,7,0,0,1,0,0,1,0,0,1
ACE161,"Rogalla, Valerie",0,13,0,0,8,0,0,0,0,0,1,0,0,0
ACE161,"Lo, Alexander C",0,19,0,0,4,0,0,1,0,0,0,0,1,0
ACE161,"Lo, Alexander C",0,21,0,0,3,0,0,0,0,0,0,0,0,0
ACE161,"Lo, Alexander C",0,18,0,0,2,0,0,2,0,0,0,0,2,0
ACE161,"Lo, Alexander C",0,17,0,0,5,0,0,1,0,0,0,0,0,0
ACE161,"Rogalla, Valerie",0,35,0,0,8,0,0,2,0,0,0,0,0,1
ACE161,"Lo, Alexander C",0,10,0,0,10,0,0,3,0,0,0,0,1,0
ACE161,"Rogalla, Valerie",0,33,0,0,9,0,0,4,0,0,2,0,0,1
ACE161,"Rogalla, Valerie",0,10,0,0,6,0,0,5,0,0,2,0,0,1
ACE161,"Rogalla, Valerie",0,14,0,0,10,0,0,1,0,0,0,0,0,0
ACE199,"Coppess, Jonathan",5,6,3,4,3,1,0,0,0,0,0,0,0,0
ACE199,"Barnard, Jessa M",0,20,1,1,1,0,0,0,0,0,0,0,0,0
ACE210,"Christensen, Peter",9,18,21,25,27,23,6,12,4,5,0,1,2,0
ACE222,"Stoddard, Paul B",28,62,22,22,22,11,7,6,2,1,0,0,2,0
ACE240,"Stoddard, Paul B",9,45,36,22,24,10,3,7,4,1,7,2,3,1
ACE251,"Winter-Nelson, Alex E",6,34,32,25,19,25,12,12,4,2,1,1,0,0
ACE261,"Rouhi Rad, Mani",0,6,10,8,12,14,6,6,1,3,2,0,1,1
ACE306,"Endres, A B",2,9,11,4,11,1,1,0,0,0,0,0,1,0
ACE341,"Barnard, Jessa M",13,8,2,1,1,2,0,0,0,0,0,0,0,0
ACE341,"Miller, Theresa S",0,19,2,1,0,0,0,0,0,0,0,0,0,0
ACE341,"Finnegan, Ann B",3,8,7,2,5,0,0,0,0,0,0,0,0,0
ACE345,"Paulson, Nicholas D",0,51,30,24,9,6,3,0,1,1,0,0,0,0
ACE346,"Breen, John",8,25,13,8,8,2,0,0,0,0,0,0,0,0
ACE411,"Baylis, Katherine R",11,6,9,6,5,3,1,3,0,0,0,1,0,0
ACE427,"Mallory, Mindy L",0,8,8,15,15,6,1,3,0,0,0,0,0,0
ACE428,"Peterson, Paul E",5,13,23,13,14,8,4,8,1,3,1,0,2,1
ACE432,"Kuethe, Todd H",9,10,7,3,0,0,0,1,0,0,0,0,0,0
ACE435,"Michelson, Hope C",6,17,19,14,20,8,3,2,3,0,0,0,0,0
ACE444,"Schnitkey, Gary D",1,27,4,2,9,3,1,0,0,0,0,0,0,1
ACE444,"Schnitkey, Gary D",4,18,8,4,4,5,1,0,0,0,0,1,0,0
ACE447,"Ellinger, Paul N",2,16,12,4,1,2,0,0,0,0,0,0,0,0
ACE454,"Allen-Smith, Joyce E",3,4,0,4,14,5,0,4,0,2,1,0,0,0
ACE455,"Baylis, Katherine R",16,12,8,8,8,4,2,3,0,1,0,1,1,0
ACE471,"Arends-Kuenning, Mary P",14,7,4,0,1,0,0,0,0,0,0,0,0,0
ACE562,"Crost, Benjamin",3,19,12,5,4,0,0,0,0,0,0,0,0,0
ACE564,"Crost, Benjamin",1,15,9,3,1,2,0,0,0,0,0,0,0,0
ACE592,"Kesan, Jay P",0,7,6,6,2,0,0,1,0,0,0,0,0,0
ACES101,"Yin, Yun",5,10,3,0,1,2,0,1,0,1,0,0,1,0
ACES101,"Sloffer, Elizabeth M",6,3,9,1,2,0,1,1,1,0,1,0,0,0
ACES101,"Wooten, Jessica M",13,6,6,1,1,1,1,0,0,0,0,0,0,1
ACES101,"Tran, Steve",15,5,1,2,0,1,1,0,0,0,0,0,0,0
ACES101,"Heinrichs, Pamela A",13,7,3,1,0,2,1,0,1,0,0,0,1,1
ACES101,"Heinrichs, Pamela A",11,11,3,2,0,0,0,1,0,0,0,0,0,0
ACES101,"Luchini, Virginia",20,4,4,0,0,0,1,0,0,0,0,0,0,0
ACES101,"Granger, Kyle L",22,5,1,1,1,0,0,0,0,0,0,0,0,0
ACES101,"Granger, Kyle L",20,5,1,1,3,0,0,0,0,0,0,0,0,0
ACES101,"Heinrichs, Pamela A",12,11,4,1,1,0,0,0,1,0,0,0,0,0
ACES101,"Hamann, Angela N",10,11,3,1,2,0,1,1,0,0,0,0,1,0
ACES101,"Granger, Kyle L",21,1,3,2,1,1,0,0,0,0,0,0,0,0
ACES101,"Luchini, Virginia",13,8,4,2,1,0,0,0,0,0,0,0,0,0
ACES179,"Reid, Debra A",1,6,3,2,6,0,1,2,0,0,0,0,1,0
ACES179,"Reid, Debra A",2,3,5,2,7,3,0,2,0,1,1,1,1,0
ADV150,"Hall, Steven R",3,36,3,3,7,1,0,1,0,0,0,0,0,0
ADV150,"Hall, Steven R",37,135,15,13,70,8,5,28,0,1,4,0,8,1
ADV281,"Sar, Sela",0,4,30,18,26,6,5,2,0,0,0,0,0,0
ADV283,"Raquel, Steve A",0,25,23,2,0,0,0,0,0,0,0,0,0,0
ADV283,"Raquel, Steve A",0,21,21,5,1,0,0,0,0,0,0,0,0,0
ADV284,"Duff, Brittany",1,27,11,7,2,0,1,0,0,1,0,0,0,0
ADV284,"Das, Susmita",0,3,11,11,14,9,1,0,0,0,0,0,0,0
ADV310,"Yao, Mike Z",9,23,22,10,12,7,2,8,8,3,2,0,1,0
ADV312,"Chambers, Jason P",0,3,11,7,3,1,2,1,0,0,0,0,2,0
ADV390,"Sheldon, Peter S",0,6,11,17,37,27,16,10,2,1,0,0,0,0
ADV393,"Cate, Shannon L",27,13,13,4,1,1,0,1,0,0,0,0,0,0
ADV409,"Clifton, Rhiannon L",0,5,5,16,0,0,0,1,0,0,0,0,0,0
ADV410,"Wirtz, John",1,10,11,5,22,5,2,0,1,0,0,0,0,1
ADV460,"Ham, Chang Dae",0,37,15,9,5,4,0,0,0,0,0,0,0,0
ADV460,"Ham, Chang Dae",0,23,3,4,1,0,0,0,0,0,0,0,0,0
ADV478,"Vargas, Patrick T",1,4,0,0,9,0,4,2,1,0,0,0,0,0
ADV483,"Clifton, Rhiannon L",0,2,11,19,15,3,3,2,0,0,0,0,0,0
ADV483,"Sar, Sela",1,6,33,5,3,0,1,2,0,0,0,0,0,0
ADV498,"Meron, Shachar",0,20,6,0,1,0,0,0,0,0,0,0,0,0
ADV498,"Meron, Shachar",0,19,5,1,1,0,0,0,0,0,0,0,0,0
AE100,"Woodard, Brian S",1,18,10,5,4,1,0,0,0,0,0,1,0,0
AE100,"Jonkouski, Gail C",26,14,4,3,5,0,0,2,1,0,0,0,0,0
AE199,"Woodard, Brian S",0,15,5,4,1,3,0,0,0,0,0,0,1,0
AE199,"Woodard, Brian S",0,19,10,6,3,3,1,0,0,0,0,0,1,0
AE199,"Geubelle, Philippe H",33,6,0,0,0,0,1,0,0,0,0,0,0,0
AE199,"Geubelle, Philippe H",0,20,0,0,1,0,0,0,0,0,0,0,0,0
AE202,"Ghosh, Alexander R",4,9,11,7,4,6,1,2,4,0,2,0,3,0
AE311,"Ansell, Phillip J",1,16,8,8,7,4,2,5,1,1,0,0,1,0
AE311,"Dutton, J C",1,16,2,2,24,0,1,11,0,0,1,0,0,0
AE321,"James, Kai",7,17,13,12,23,8,11,9,7,3,2,0,4,1
AE352,"Bretl, Timothy W",45,26,12,6,7,6,8,0,3,1,1,0,6,0
AE402,"Coverstone, Victoria L",1,25,14,4,8,7,0,0,0,0,0,0,0,1
AE416,"Selig, Michael S",1,9,6,6,2,2,2,1,1,1,0,0,1,0
AE442,"Jonkouski, Gail C",19,25,5,1,0,1,0,1,0,0,0,0,0,0
AE442,"Putnam, Zachary R",0,11,0,0,17,0,0,7,0,0,3,0,2,1
AE460,"Elliott, Gregory S",0,59,26,16,5,0,0,0,0,0,0,0,0,0
AE483,"Gao, Xingxin",5,30,29,9,11,2,1,0,2,0,1,0,1,1
AFRO100,"McMillion, Desiree Y",4,4,8,1,2,3,0,1,0,0,0,0,0,0
AFRO100,"McMillion, Desiree Y",4,4,8,1,3,3,1,2,1,2,0,0,0,0
AFRO101,"McDuffie, Erik S",3,9,6,6,7,0,0,0,2,0,0,0,0,1
AFRO101,"McDuffie, Erik S",2,2,8,7,2,1,0,0,0,0,0,0,0,0
AFRO226,"McKee, Malaika W",2,6,2,6,3,0,3,0,0,0,0,0,0,0
AFST210,"Basu, Manisha",0,4,8,4,5,1,1,1,0,0,0,0,0,0
AGCM220,"Flure, Leia E",9,10,4,1,3,0,0,0,0,0,0,0,1,0
AGCM430,"Reisner, Ann E",4,4,10,3,3,1,0,0,0,0,1,0,0,0
AGED260,"Smist, Jennifer A",0,12,6,2,0,0,0,2,0,0,0,0,0,0
AGED260,"Burgoon, Lisa A",27,54,30,24,16,12,6,7,3,4,1,0,2,0
AGED280,"Korte, Debra S",4,15,3,2,4,0,1,2,0,0,0,0,0,0
AGED340,"Suarez, Cecilia E",8,11,8,2,3,0,1,0,1,0,0,0,0,0
AGED380,"Rosch, David M",10,19,20,2,5,1,0,0,0,0,0,0,0,0
AGED380,"Suarez, Cecilia E",9,16,6,3,1,2,0,0,0,0,0,0,1,0
AGED480,"Keating, Kari H",7,22,0,2,3,0,1,0,1,0,0,0,0,0
AHS125,"Gower, Ryan K",0,33,0,0,1,0,0,0,0,0,0,0,1,0
AHS125,"Gower, Ryan K",0,28,0,0,1,0,0,0,0,0,0,0,0,0
AHS199,"Rasberry, Moses K",10,22,0,3,6,0,0,1,0,0,1,0,2,0
AIS101,"Davis, Jennifer L",6,25,2,1,1,0,0,2,1,0,0,0,0,0
ANSC100,"Parrett, Douglas F",12,63,0,12,66,0,7,20,0,0,1,0,2,1
ANSC103,"Cobb, Alan R",0,76,0,1,0,0,0,0,0,0,0,0,0,0
ANSC110,"Allen, Crystal A",1,14,4,1,1,0,0,1,1,0,1,0,0,0
ANSC201,"Cardoso, Felipe",5,28,0,0,3,0,0,0,0,0,0,1,0,0
ANSC206,"Kline, Kevin H",3,31,4,2,13,1,1,0,0,0,0,0,0,0
ANSC207,"Zhao, Kai",6,11,5,1,2,1,2,2,0,0,1,0,0,0
ANSC207,"Zhao, Kai",5,14,10,4,0,0,1,1,0,0,0,0,0,0
ANSC207,"Zhao, Kai",4,16,9,3,8,1,0,0,1,0,1,0,0,0
ANSC207,"de Flamingh, Alida",8,16,3,3,5,2,1,1,0,0,1,0,0,1
ANSC221,"Beever, Jonathan E",1,36,3,5,41,2,7,30,0,5,11,0,2,0
ANSC222,"Wheeler, Matthew B",3,16,8,11,26,3,6,20,13,6,12,4,12,2
ANSC250,"Albert, Sarah D",128,129,52,24,7,4,6,2,2,1,0,0,1,0
ANSC298,"Hurley, Walter L",57,8,2,1,2,0,1,0,0,0,0,0,0,0
ANSC305,"Albert, Sarah D",12,10,4,0,6,1,0,0,0,0,1,0,0,0
ANSC307,"Fischer-Brown, Amy E",1,10,6,9,15,7,3,7,3,3,0,3,3,0
ANSC309,"Boler, Dustin D",0,26,2,7,2,5,0,1,0,0,0,0,0,0
ANSC322,"Felix, Tara L",0,8,5,1,4,3,0,0,0,0,1,0,2,0
ANSC350,"White, Bryan A",0,51,0,3,4,1,0,0,0,0,0,0,0,0
ANSC370,"Fischer-Brown, Amy E",3,10,1,1,4,2,0,1,0,1,0,0,1,0
ANSC398,"Shike, Daniel W",7,12,0,2,1,0,0,0,0,0,0,0,0,0
ANSC398,"Albert, Sarah D",3,29,1,0,1,0,0,0,0,0,0,0,0,1
ANSC401,"Parrett, Douglas F",1,40,1,3,7,0,2,2,0,0,0,0,0,0
ANSC420,"Drackley, James K",2,10,2,4,11,3,1,11,1,2,1,1,3,0
ANSC431,"Nowak, Romana A",6,11,2,10,14,2,2,4,0,0,1,0,1,1
ANSC452,"Dilger, Anna C",4,31,0,0,14,0,0,2,0,0,0,0,0,0
ANSC467,"Johnson, Janeen L",2,18,5,5,4,0,0,0,0,0,0,0,2,0
ANSC498,"Loerch, Steven C",3,67,0,0,3,0,0,0,0,0,0,0,0,0
ANSC499,"Miller, Gay Y",0,8,0,0,8,0,0,10,0,0,0,0,1,0
ANTH101,"Carter, Alison",13,33,78,43,59,38,28,40,25,8,2,2,10,9
ANTH103,"Finley, Amaziah Z",2,14,23,5,9,6,6,4,1,0,3,1,7,0
ANTH103,"Greenberg, Jessica R",11,32,32,48,73,33,22,13,4,1,1,0,2,1
ANTH106,"Fennell, Christopher",2,7,8,3,10,2,2,2,0,0,0,1,0,1
ANTH143,"Clancy, Kathryn B",7,11,8,1,1,1,0,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",108,276,89,38,50,18,10,13,4,1,6,2,7,4
ANTH143,"Clancy, Kathryn B",0,16,1,3,1,1,1,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",10,13,2,0,2,0,0,0,0,0,1,0,0,0
ANTH143,"Clancy, Kathryn B",13,12,2,2,0,0,0,0,0,0,0,0,0,1
ANTH143,"Clancy, Kathryn B",2,7,4,0,6,2,0,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",0,17,4,1,0,2,1,1,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",4,11,5,0,1,1,0,0,0,0,0,1,1,0
ANTH143,"Clancy, Kathryn B",5,15,2,0,3,0,0,0,0,0,0,0,0,1
ANTH143,"Clancy, Kathryn B",5,6,5,2,3,1,1,1,0,0,1,0,0,0
ANTH143,"Clancy, Kathryn B",4,13,2,3,2,1,0,0,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",0,16,3,3,2,0,2,1,0,0,1,0,1,0
ANTH143,"Clancy, Kathryn B",4,9,7,2,5,0,0,1,0,0,1,0,1,0
ANTH143,"Clancy, Kathryn B",10,11,4,0,3,0,0,1,0,0,0,1,0,0
ANTH143,"Clancy, Kathryn B",12,5,3,2,1,1,0,1,0,0,0,0,1,0
ANTH143,"Clancy, Kathryn B",0,20,2,2,1,0,1,2,1,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",5,12,4,2,4,1,0,1,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",9,11,3,1,1,0,0,1,0,0,0,0,0,1
ANTH143,"Clancy, Kathryn B",1,12,7,2,2,0,0,0,2,0,0,0,1,0
ANTH143,"Clancy, Kathryn B",8,11,1,0,0,1,0,1,0,1,0,0,1,0
ANTH143,"Clancy, Kathryn B",1,10,1,5,6,2,0,0,0,0,0,0,1,0
ANTH143,"Clancy, Kathryn B",1,3,6,2,3,3,3,1,0,0,0,0,0,0
ANTH143,"Clancy, Kathryn B",2,11,7,3,2,1,0,1,0,0,1,0,0,0
ANTH143,"Clancy, Kathryn B",4,14,4,2,1,0,1,0,0,0,1,0,0,0
ANTH160,"Rosas, Gilberto",4,4,5,6,14,10,1,1,0,1,0,0,1,0
ANTH180,"Silverman, Helaine I",42,59,17,19,40,11,18,20,8,0,13,0,2,2
ANTH220,"Butler, Amanda J",0,7,3,5,1,3,1,0,0,1,0,0,1,0
ANTH230,"Kramer, Elise A",2,6,6,4,2,0,1,0,0,0,0,0,1,0
ANTH246,"Malhi, Ripan S",1,159,39,21,28,4,5,13,2,1,2,1,10,1
ANTH262,"Gottlieb, Alma J",0,2,2,7,10,3,3,1,0,0,0,0,1,0
ANTH277,"Zobler, Kari A",6,7,9,2,3,1,0,0,1,0,0,0,0,1
ANTH399,"Farnell, Brenda M",4,14,5,4,0,0,0,1,0,0,0,0,0,0
ARAB150,"Saadah, Eman",17,8,4,1,0,0,0,1,0,0,0,0,0,0
ARAB150,"Saadah, Eman",24,17,2,4,3,2,0,1,1,1,0,1,4,1
ARAB403,"Alshabeeb, Fahimah J",11,4,0,3,2,2,0,0,0,0,0,0,0,0
ARCH101,"Andrejasich, Michael J",40,65,19,15,16,6,3,2,0,0,0,1,0,3
ARCH231,"Deutsch, Randall",0,63,0,0,38,0,0,13,0,0,4,0,3,0
ARCH271,"Emmons, David J",0,13,18,33,21,11,6,6,2,1,1,0,2,0
ARCH341,"Strand, Richard K",0,8,7,9,13,10,4,4,4,2,4,1,3,0
ARCH342,"Boubekri, Mohamed",1,3,7,5,11,7,9,5,3,3,1,1,1,0
ARCH351,"Mitalski, Marc A",14,18,24,20,13,7,7,1,1,0,1,0,3,0
ARCH407,"Grossman, Heather E",0,0,9,6,4,1,1,0,0,0,0,0,0,0
ARCH409,"Martinez Martin, Raul",0,0,4,7,9,6,1,0,1,0,0,0,0,0
ARCH410,"Senseney, John R",1,6,0,2,3,5,1,6,0,0,1,0,1,0
ARCH411,"Senseney, John R",5,8,0,3,3,1,0,6,2,0,1,0,1,1
ARCH412,"Grossman, Heather E",0,1,8,10,6,6,5,3,2,0,0,0,1,0
ARCH417,"Burns, Jennifer",3,19,7,11,6,1,0,0,0,1,0,1,0,0
ARCH451,"Aminmansour, Abbas",17,12,11,5,9,5,4,6,4,0,0,0,6,0
ARCH451,"Kansler, Jeffrey C",3,8,1,3,2,5,0,2,2,0,1,0,1,0
